Id_zone,Type_zone,Libelle_zone,value,label
01|72287,Commune,Saint-Gervais-en-Belin,1195,Commune - Saint-Gervais-en-Belin
01|44161,Commune,Saint-Gildas-des-Bois,1196,Commune - Saint-Gildas-des-Bois
01|85222,Commune,Saint-Gilles-Croix-de-Vie,1197,Commune - Saint-Gilles-Croix-de-Vie
01|44162,Commune,Saint-Herblain,1198,Commune - Saint-Herblain
01|44164,Commune,Saint-Hilaire-de-Chaléons,1199,Commune - Saint-Hilaire-de-Chaléons
01|44165,Commune,Saint-Hilaire-de-Clisson,1200,Commune - Saint-Hilaire-de-Clisson
01|85226,Commune,Saint-Hilaire-de-Riez,1201,Commune - Saint-Hilaire-de-Riez
01|85229,Commune,Saint-Hilaire-de-Voust,1202,Commune - Saint-Hilaire-de-Voust
01|85227,Commune,Saint-Hilaire-des-Loges,1203,Commune - Saint-Hilaire-des-Loges
01|53226,Commune,Saint-Hilaire-du-Maine,1204,Commune - Saint-Hilaire-du-Maine
01|85231,Commune,Saint-Hilaire-la-Forêt,1205,Commune - Saint-Hilaire-la-Forêt
01|85232,Commune,Saint-Hilaire-le-Vouhis,1206,Commune - Saint-Hilaire-le-Vouhis
01|72290,Commune,Saint-Jean-d'Assé,1207,Commune - Saint-Jean-d'Assé
01|85233,Commune,Saint-Jean-de-Beugné,1208,Commune - Saint-Jean-de-Beugné
01|44166,Commune,Saint-Jean-de-Boiseau,1209,Commune - Saint-Jean-de-Boiseau
01|85234,Commune,Saint-Jean-de-Monts,1210,Commune - Saint-Jean-de-Monts
01|49288,Commune,Saint-Jean-de-la-Croix,1211,Commune - Saint-Jean-de-la-Croix
01|72291,Commune,Saint-Jean-de-la-Motte,1212,Commune - Saint-Jean-de-la-Motte
01|72292,Commune,Saint-Jean-des-Échelles,1213,Commune - Saint-Jean-des-Échelles
01|72293,Commune,Saint-Jean-du-Bois,1214,Commune - Saint-Jean-du-Bois
01|53229,Commune,Saint-Jean-sur-Mayenne,1215,Commune - Saint-Jean-sur-Mayenne
01|44168,Commune,Saint-Joachim,1216,Commune - Saint-Joachim
01|85235,Commune,Saint-Juire-Champgillon,1217,Commune - Saint-Juire-Champgillon
01|44169,Commune,Saint-Julien-de-Concelles,1218,Commune - Saint-Julien-de-Concelles
01|44170,Commune,Saint-Julien-de-Vouvantes,1219,Commune - Saint-Julien-de-Vouvantes
01|85236,Commune,Saint-Julien-des-Landes,1220,Commune - Saint-Julien-des-Landes
01|53230,Commune,Saint-Julien-du-Terroux,1221,Commune - Saint-Julien-du-Terroux
01|49291,Commune,Saint-Just-sur-Dive,1222,Commune - Saint-Just-sur-Dive
01|49294,Commune,Saint-Lambert-la-Potherie,1223,Commune - Saint-Lambert-la-Potherie
01|85237,Commune,Saint-Laurent-de-la-Salle,1224,Commune - Saint-Laurent-de-la-Salle
01|85238,Commune,Saint-Laurent-sur-Sèvre,1225,Commune - Saint-Laurent-sur-Sèvre
01|72295,Commune,Saint-Longis,1226,Commune - Saint-Longis
01|53233,Commune,Saint-Loup-du-Dorat,1227,Commune - Saint-Loup-du-Dorat
01|53234,Commune,Saint-Loup-du-Gast,1228,Commune - Saint-Loup-du-Gast
01|44173,Commune,Saint-Lumine-de-Clisson,1229,Commune - Saint-Lumine-de-Clisson
01|44174,Commune,Saint-Lumine-de-Coutais,1230,Commune - Saint-Lumine-de-Coutais
01|44175,Commune,Saint-Lyphard,1231,Commune - Saint-Lyphard
01|53232,Commune,Saint-Léger (53),1232,Commune - Saint-Léger (53)
01|49298,Commune,Saint-Léger-de-Linières,1233,Commune - Saint-Léger-de-Linières
01|44171,Commune,Saint-Léger-les-Vignes,1234,Commune - Saint-Léger-les-Vignes
01|49299,Commune,Saint-Léger-sous-Cholet,1235,Commune - Saint-Léger-sous-Cholet
01|72294,Commune,Saint-Léonard-des-Bois,1236,Commune - Saint-Léonard-des-Bois
01|49302,Commune,Saint-Macaire-du-Bois,1237,Commune - Saint-Macaire-du-Bois
01|72296,Commune,Saint-Maixent,1238,Commune - Saint-Maixent
01|85239,Commune,Saint-Maixent-sur-Vie,1239,Commune - Saint-Maixent-sur-Vie
01|44176,Commune,Saint-Malo-de-Guersac,1240,Commune - Saint-Malo-de-Guersac
01|85240,Commune,Saint-Malô-du-Bois,1241,Commune - Saint-Malô-du-Bois
01|72297,Commune,Saint-Marceau (72),1242,Commune - Saint-Marceau (72)
01|72299,Commune,Saint-Mars-d'Outillé,1243,Commune - Saint-Mars-d'Outillé
01|44178,Commune,Saint-Mars-de-Coutais,1244,Commune - Saint-Mars-de-Coutais
01|72298,Commune,Saint-Mars-de-Locquenay,1245,Commune - Saint-Mars-de-Locquenay
01|44179,Commune,Saint-Mars-du-Désert (44),1246,Commune - Saint-Mars-du-Désert (44)
01|53236,Commune,Saint-Mars-du-Désert (53),1247,Commune - Saint-Mars-du-Désert (53)
01|72300,Commune,Saint-Mars-la-Brière,1248,Commune - Saint-Mars-la-Brière
01|85242,Commune,Saint-Mars-la-Réorthe,1249,Commune - Saint-Mars-la-Réorthe
01|53237,Commune,Saint-Mars-sur-Colmont,1250,Commune - Saint-Mars-sur-Colmont
01|53238,Commune,Saint-Mars-sur-la-Futaie,1251,Commune - Saint-Mars-sur-la-Futaie
01|85248,Commune,Saint-Martin-Lars-en-Sainte-Hermine,1252,Commune - Saint-Martin-Lars-en-Sainte-Hermine
01|85244,Commune,Saint-Martin-de-Fraigneau,1253,Commune - Saint-Martin-de-Fraigneau
01|85245,Commune,Saint-Martin-des-Fontaines,1254,Commune - Saint-Martin-des-Fontaines
01|72302,Commune,Saint-Martin-des-Monts,1255,Commune - Saint-Martin-des-Monts
01|85246,Commune,Saint-Martin-des-Noyers,1256,Commune - Saint-Martin-des-Noyers
01|85247,Commune,Saint-Martin-des-Tilleuls,1257,Commune - Saint-Martin-des-Tilleuls
01|49306,Commune,Saint-Martin-du-Fouilloux (49),1258,Commune - Saint-Martin-du-Fouilloux (49)
01|53240,Commune,Saint-Martin-du-Limet,1259,Commune - Saint-Martin-du-Limet
01|85250,Commune,Saint-Mathurin,1260,Commune - Saint-Mathurin
01|85251,Commune,Saint-Maurice-des-Noues,1261,Commune - Saint-Maurice-des-Noues
01|85252,Commune,Saint-Maurice-le-Girard,1262,Commune - Saint-Maurice-le-Girard
01|49308,Commune,Saint-Melaine-sur-Aubance,1263,Commune - Saint-Melaine-sur-Aubance
01|85254,Commune,Saint-Mesmin (85),1264,Commune - Saint-Mesmin (85)
01|44182,Commune,Saint-Michel-Chef-Chef,1265,Commune - Saint-Michel-Chef-Chef
01|72303,Commune,Saint-Michel-de-Chavaignes,1266,Commune - Saint-Michel-de-Chavaignes
01|53242,Commune,Saint-Michel-de-la-Roë,1267,Commune - Saint-Michel-de-la-Roë
01|85255,Commune,Saint-Michel-en-l'Herm,1268,Commune - Saint-Michel-en-l'Herm
01|85256,Commune,Saint-Michel-le-Cloucq,1269,Commune - Saint-Michel-le-Cloucq
01|44183,Commune,Saint-Molf,1270,Commune - Saint-Molf
01|44184,Commune,Saint-Nazaire (44),1271,Commune - Saint-Nazaire (44)
01|44185,Commune,Saint-Nicolas-de-Redon,1272,Commune - Saint-Nicolas-de-Redon
01|72305,Commune,Saint-Ouen-de-Mimbré,1273,Commune - Saint-Ouen-de-Mimbré
01|72306,Commune,Saint-Ouen-en-Belin,1274,Commune - Saint-Ouen-en-Belin
01|72307,Commune,Saint-Ouen-en-Champagne,1275,Commune - Saint-Ouen-en-Champagne
01|53243,Commune,Saint-Ouën-des-Toits,1276,Commune - Saint-Ouën-des-Toits
01|72308,Commune,Saint-Paterne - Le Chevain,1277,Commune - Saint-Paterne - Le Chevain
01|85260,Commune,Saint-Paul-Mont-Penit,1278,Commune - Saint-Paul-Mont-Penit
01|49310,Commune,Saint-Paul-du-Bois,1279,Commune - Saint-Paul-du-Bois
01|85259,Commune,Saint-Paul-en-Pareds,1280,Commune - Saint-Paul-en-Pareds
01|72309,Commune,Saint-Paul-le-Gaultier,1281,Commune - Saint-Paul-le-Gaultier
01|72310,Commune,Saint-Pavace,1282,Commune - Saint-Pavace
01|85262,Commune,Saint-Philbert-de-Bouaine,1283,Commune - Saint-Philbert-de-Bouaine
01|44188,Commune,Saint-Philbert-de-Grand-Lieu,1284,Commune - Saint-Philbert-de-Grand-Lieu
01|49311,Commune,Saint-Philbert-du-Peuple,1285,Commune - Saint-Philbert-du-Peuple
01|72311,Commune,Saint-Pierre-de-Chevillé,1286,Commune - Saint-Pierre-de-Chevillé
01|72312,Commune,Saint-Pierre-des-Bois,1287,Commune - Saint-Pierre-des-Bois
01|53245,Commune,Saint-Pierre-des-Landes,1288,Commune - Saint-Pierre-des-Landes
01|53246,Commune,Saint-Pierre-des-Nids,1289,Commune - Saint-Pierre-des-Nids
01|72313,Commune,Saint-Pierre-des-Ormes,1290,Commune - Saint-Pierre-des-Ormes
01|85264,Commune,Saint-Pierre-du-Chemin,1291,Commune - Saint-Pierre-du-Chemin
01|72314,Commune,Saint-Pierre-du-Lorouër,1292,Commune - Saint-Pierre-du-Lorouër
01|53247,Commune,Saint-Pierre-la-Cour,1293,Commune - Saint-Pierre-la-Cour
01|85265,Commune,Saint-Pierre-le-Vieux (85),1294,Commune - Saint-Pierre-le-Vieux (85)
01|53248,Commune,Saint-Pierre-sur-Erve,1295,Commune - Saint-Pierre-sur-Erve
01|53250,Commune,Saint-Poix,1296,Commune - Saint-Poix
01|85266,Commune,Saint-Prouant,1297,Commune - Saint-Prouant
01|44187,Commune,Saint-Père-en-Retz,1298,Commune - Saint-Père-en-Retz
01|53251,Commune,Saint-Quentin-les-Anges,1299,Commune - Saint-Quentin-les-Anges
01|72315,Commune,Saint-Rémy-de-Sillé,1300,Commune - Saint-Rémy-de-Sillé
01|72316,Commune,Saint-Rémy-des-Monts,1301,Commune - Saint-Rémy-des-Monts
01|72317,Commune,Saint-Rémy-du-Val,1302,Commune - Saint-Rémy-du-Val
01|85268,Commune,Saint-Révérend,1303,Commune - Saint-Révérend
01|72320,Commune,Saint-Saturnin (72),1304,Commune - Saint-Saturnin (72)
01|53253,Commune,Saint-Saturnin-du-Limet,1305,Commune - Saint-Saturnin-du-Limet
01|49321,Commune,Saint-Sigismond (49),1306,Commune - Saint-Sigismond (49)
01|85269,Commune,Saint-Sigismond (85),1307,Commune - Saint-Sigismond (85)
01|85271,Commune,Saint-Sulpice-en-Pareds,1308,Commune - Saint-Sulpice-en-Pareds
01|72321,Commune,Saint-Symphorien (72),1309,Commune - Saint-Symphorien (72)
01|44190,Commune,Saint-Sébastien-sur-Loire,1310,Commune - Saint-Sébastien-sur-Loire
01|53256,Commune,Saint-Thomas-de-Courceriers,1311,Commune - Saint-Thomas-de-Courceriers
01|72322,Commune,Saint-Ulphace,1312,Commune - Saint-Ulphace
01|85273,Commune,Saint-Urbain (85),1313,Commune - Saint-Urbain (85)
01|85274,Commune,Saint-Valérien (85),1314,Commune - Saint-Valérien (85)
01|44192,Commune,Saint-Viaud,1315,Commune - Saint-Viaud
01|72323,Commune,Saint-Victeur,1316,Commune - Saint-Victeur
01|85276,Commune,Saint-Vincent-Sterlanges,1317,Commune - Saint-Vincent-Sterlanges
01|44193,Commune,Saint-Vincent-des-Landes,1318,Commune - Saint-Vincent-des-Landes
01|72324,Commune,Saint-Vincent-des-Prés (72),1319,Commune - Saint-Vincent-des-Prés (72)
01|72325,Commune,Saint-Vincent-du-Lorouër,1320,Commune - Saint-Vincent-du-Lorouër
01|85277,Commune,Saint-Vincent-sur-Graon,1321,Commune - Saint-Vincent-sur-Graon
01|85278,Commune,Saint-Vincent-sur-Jard,1322,Commune - Saint-Vincent-sur-Jard
01|85209,Commune,Saint-Étienne-de-Brillouet,1323,Commune - Saint-Étienne-de-Brillouet
01|44157,Commune,Saint-Étienne-de-Mer-Morte,1324,Commune - Saint-Étienne-de-Mer-Morte
01|44158,Commune,Saint-Étienne-de-Montluc,1325,Commune - Saint-Étienne-de-Montluc
01|85210,Commune,Saint-Étienne-du-Bois (85),1326,Commune - Saint-Étienne-du-Bois (85)
01|44152,Commune,Sainte-Anne-sur-Brivet,1327,Commune - Sainte-Anne-sur-Brivet
01|85202,Commune,Sainte-Cécile (85),1328,Commune - Sainte-Cécile (85)
01|72272,Commune,Sainte-Cérotte,1329,Commune - Sainte-Cérotte
01|85211,Commune,Sainte-Flaive-des-Loups,1330,Commune - Sainte-Flaive-des-Loups
01|85214,Commune,Sainte-Foy (85),1331,Commune - Sainte-Foy (85)
01|85216,Commune,Sainte-Gemme-la-Plaine,1332,Commune - Sainte-Gemme-la-Plaine
01|53218,Commune,Sainte-Gemmes-le-Robert,1333,Commune - Sainte-Gemmes-le-Robert
01|49278,Commune,Sainte-Gemmes-sur-Loire,1334,Commune - Sainte-Gemmes-sur-Loire
01|85223,Commune,Sainte-Hermine,1335,Commune - Sainte-Hermine
01|72289,Commune,Sainte-Jamme-sur-Sarthe,1336,Commune - Sainte-Jamme-sur-Sarthe
01|44172,Commune,Sainte-Luce-sur-Loire,1337,Commune - Sainte-Luce-sur-Loire
01|53235,Commune,Sainte-Marie-du-Bois,1338,Commune - Sainte-Marie-du-Bois
01|44186,Commune,Sainte-Pazanne,1339,Commune - Sainte-Pazanne
01|85261,Commune,Sainte-Pexine,1340,Commune - Sainte-Pexine
01|85267,Commune,Sainte-Radégonde-des-Noyers,1341,Commune - Sainte-Radégonde-des-Noyers
01|44189,Commune,Sainte-Reine-de-Bretagne,1342,Commune - Sainte-Reine-de-Bretagne
01|72319,Commune,Sainte-Sabine-sur-Longève,1343,Commune - Sainte-Sabine-sur-Longève
01|53255,Commune,Sainte-Suzanne-et-Chammes,1344,Commune - Sainte-Suzanne-et-Chammes
01|85280,Commune,Sallertaine,1345,Commune - Sallertaine
01|72326,Commune,Saosnes,1346,Commune - Saosnes
01|72327,Commune,Sarcé,1347,Commune - Sarcé
01|72328,Commune,Sargé-lès-le-Mans,1348,Commune - Sargé-lès-le-Mans
01|49326,Commune,Sarrigné,1349,Commune - Sarrigné
01|53257,Commune,Saulges,1350,Commune - Saulges
01|49328,Commune,Saumur,1351,Commune - Saumur
01|44194,Commune,Sautron,1352,Commune - Sautron
01|44195,Commune,Savenay,1353,Commune - Savenay
01|49329,Commune,Savennières,1354,Commune - Savennières
01|72329,Commune,Savigné-l'Évêque,1355,Commune - Savigné-l'Évêque
01|72330,Commune,Savigné-sous-le-Lude,1356,Commune - Savigné-sous-le-Lude
01|49330,Commune,Sceaux-d'Anjou,1357,Commune - Sceaux-d'Anjou
01|72331,Commune,Sceaux-sur-Huisne,1358,Commune - Sceaux-sur-Huisne
01|49331,Commune,Segré-en-Anjou Bleu,1359,Commune - Segré-en-Anjou Bleu
01|49333,Commune,Seiches-sur-le-Loir,1360,Commune - Seiches-sur-le-Loir
01|72333,Commune,Semur-en-Vallon,1361,Commune - Semur-en-Vallon
01|53259,Commune,Senonnes,1362,Commune - Senonnes
01|49334,Commune,Sermaise (49),1363,Commune - Sermaise (49)
01|85282,Commune,Sigournais,1364,Commune - Sigournais
01|72334,Commune,Sillé-le-Guillaume,1365,Commune - Sillé-le-Guillaume
01|72335,Commune,Sillé-le-Philippe,1366,Commune - Sillé-le-Philippe
01|53260,Commune,Simplé,1367,Commune - Simplé
01|44197,Commune,Sion-les-Mines,1368,Commune - Sion-les-Mines
01|72336,Commune,Solesmes (72),1369,Commune - Solesmes (72)
01|49336,Commune,Somloire,1370,Commune - Somloire
01|53261,Commune,Soucé,1371,Commune - Soucé
01|44199,Commune,Soudan (44),1372,Commune - Soudan (44)
01|72337,Commune,Sougé-le-Ganelon,1373,Commune - Sougé-le-Ganelon
01|72338,Commune,Souillé,1374,Commune - Souillé
01|49338,Commune,Soulaines-sur-Aubance,1375,Commune - Soulaines-sur-Aubance
01|49339,Commune,Soulaire-et-Bourg,1376,Commune - Soulaire-et-Bourg
01|53262,Commune,Soulgé-sur-Ouette,1377,Commune - Soulgé-sur-Ouette
01|72339,Commune,Souligné-Flacé,1378,Commune - Souligné-Flacé
01|72340,Commune,Souligné-sous-Ballon,1379,Commune - Souligné-sous-Ballon
01|72341,Commune,Soulitré,1380,Commune - Soulitré
01|85284,Commune,Soullans,1381,Commune - Soullans
01|44200,Commune,Soulvache,1382,Commune - Soulvache
01|72342,Commune,Souvigné-sur-Même,1383,Commune - Souvigné-sur-Même
01|72343,Commune,Souvigné-sur-Sarthe,1384,Commune - Souvigné-sur-Sarthe
01|49341,Commune,Souzay-Champigny,1385,Commune - Souzay-Champigny
01|72344,Commune,Spay,1386,Commune - Spay
01|44201,Commune,Sucé-sur-Erdre,1387,Commune - Sucé-sur-Erdre
01|72345,Commune,Surfonds,1388,Commune - Surfonds
01|49301,Commune,Sèvremoine,1389,Commune - Sèvremoine
01|85090,Commune,Sèvremont,1390,Commune - Sèvremont
01|72332,Commune,Ségrie,1391,Commune - Ségrie
01|85281,Commune,Sérigné,1392,Commune - Sérigné
01|44196,Commune,Sévérac,1393,Commune - Sévérac
01|85287,Commune,Tallud-Sainte-Gemme,1394,Commune - Tallud-Sainte-Gemme
01|85288,Commune,Talmont-Saint-Hilaire,1395,Commune - Talmont-Saint-Hilaire
01|72348,Commune,Tassillé,1396,Commune - Tassillé
01|72347,Commune,Tassé,1397,Commune - Tassé
01|44202,Commune,Teillé (44),1398,Commune - Teillé (44)
01|72349,Commune,Teillé (72),1399,Commune - Teillé (72)
01|72350,Commune,Teloché,1400,Commune - Teloché
01|72351,Commune,Tennie,1401,Commune - Tennie
01|49086,Commune,Terranjou,1402,Commune - Terranjou
01|72352,Commune,Terrehault,1403,Commune - Terrehault
01|85290,Commune,Thiré,1404,Commune - Thiré
01|72354,Commune,Thoigné,1405,Commune - Thoigné
01|72355,Commune,Thoiré-sous-Contensor,1406,Commune - Thoiré-sous-Contensor
01|72356,Commune,Thoiré-sur-Dinan,1407,Commune - Thoiré-sur-Dinan
01|85291,Commune,Thorigny,1408,Commune - Thorigny
01|49344,Commune,Thorigné-d'Anjou,1409,Commune - Thorigné-d'Anjou
01|53264,Commune,Thorigné-en-Charnie,1410,Commune - Thorigné-en-Charnie
01|72358,Commune,Thorigné-sur-Dué,1411,Commune - Thorigné-sur-Dué
01|72357,Commune,Thorée-les-Pins,1412,Commune - Thorée-les-Pins
01|85292,Commune,Thouarsais-Bouildroux,1413,Commune - Thouarsais-Bouildroux
01|44204,Commune,Thouaré-sur-Loire,1414,Commune - Thouaré-sur-Loire
01|53263,Commune,Thubœuf,1415,Commune - Thubœuf
01|72353,Commune,Théligny,1416,Commune - Théligny
01|49347,Commune,Tiercé,1417,Commune - Tiercé
01|85293,Commune,Tiffauges,1418,Commune - Tiffauges
01|53265,Commune,Torcé-Viviers-en-Charnie,1419,Commune - Torcé-Viviers-en-Charnie
01|72359,Commune,Torcé-en-Vallée,1420,Commune - Torcé-en-Vallée
01|49352,Commune,Toutlemonde,1421,Commune - Toutlemonde
01|44206,Commune,Touvois,1422,Commune - Touvois
01|72360,Commune,Trangé,1423,Commune - Trangé
01|53266,Commune,Trans,1424,Commune - Trans
01|44207,Commune,Trans-sur-Erdre,1425,Commune - Trans-sur-Erdre
01|44208,Commune,Treffieux,1426,Commune - Treffieux
01|44209,Commune,Treillières,1427,Commune - Treillières
01|85295,Commune,Treize-Septiers,1428,Commune - Treize-Septiers
01|85296,Commune,Treize-Vents,1429,Commune - Treize-Vents
01|72361,Commune,Tresson,1430,Commune - Tresson
01|85297,Commune,Triaize,1431,Commune - Triaize
01|44210,Commune,Trignac,1432,Commune - Trignac
01|49353,Commune,Trélazé,1433,Commune - Trélazé
01|49355,Commune,Trémentines,1434,Commune - Trémentines
01|49003,Commune,Tuffalun,1435,Commune - Tuffalun
01|72363,Commune,Tuffé Val de la Chéronne,1436,Commune - Tuffé Val de la Chéronne
01|49358,Commune,Turquant,1437,Commune - Turquant
01|72364,Commune,Vaas,1438,Commune - Vaas
01|53267,Commune,Vaiges,1439,Commune - Vaiges
01|44163,Commune,Vair-sur-Loire,1440,Commune - Vair-sur-Loire
01|85298,Commune,Vairé,1441,Commune - Vairé
01|49183,Commune,Val d'Erdre-Auxence,1442,Commune - Val d'Erdre-Auxence
01|72128,Commune,Val-d'Étangson,1443,Commune - Val-d'Étangson
01|49292,Commune,Val-du-Layon,1444,Commune - Val-du-Layon
01|53017,Commune,Val-du-Maine,1445,Commune - Val-du-Maine
01|72366,Commune,Valennes,1446,Commune - Valennes
01|44212,Commune,Vallet,1447,Commune - Vallet
01|72367,Commune,Vallon-sur-Gée,1448,Commune - Vallon-sur-Gée
01|44180,Commune,Vallons-de-l'Erdre,1449,Commune - Vallons-de-l'Erdre
01|72368,Commune,Vancé,1450,Commune - Vancé
01|49361,Commune,Varennes-sur-Loire,1451,Commune - Varennes-sur-Loire
01|49362,Commune,Varrains,1452,Commune - Varrains
01|49364,Commune,Vaudelnay,1453,Commune - Vaudelnay
01|53269,Commune,Vautorte,1454,Commune - Vautorte
01|44214,Commune,Vay,1455,Commune - Vay
01|85300,Commune,Venansault,1456,Commune - Venansault
01|85301,Commune,Vendrennes,1457,Commune - Vendrennes
01|49368,Commune,Vernantes,1458,Commune - Vernantes
01|72369,Commune,Verneil-le-Chétif,1459,Commune - Verneil-le-Chétif
01|72370,Commune,Vernie,1460,Commune - Vernie
01|49369,Commune,Vernoil-le-Fourrier,1461,Commune - Vernoil-le-Fourrier
01|49370,Commune,Verrie,1462,Commune - Verrie
01|49323,Commune,Verrières-en-Anjou,1463,Commune - Verrières-en-Anjou
01|44215,Commune,Vertou,1464,Commune - Vertou
01|49371,Commune,Vezins,1465,Commune - Vezins
01|72372,Commune,Vezot,1466,Commune - Vezot
01|72373,Commune,Vibraye,1467,Commune - Vibraye
01|44216,Commune,Vieillevigne (44),1468,Commune - Vieillevigne (44)
01|53270,Commune,Vieuvy,1469,Commune - Vieuvy
01|44217,Commune,Vigneux-de-Bretagne,1470,Commune - Vigneux-de-Bretagne
01|72374,Commune,Villaines-la-Carelle,1471,Commune - Villaines-la-Carelle
01|72375,Commune,Villaines-la-Gonais,1472,Commune - Villaines-la-Gonais
01|53271,Commune,Villaines-la-Juhel,1473,Commune - Villaines-la-Juhel
01|72376,Commune,Villaines-sous-Lucé,1474,Commune - Villaines-sous-Lucé
01|72377,Commune,Villaines-sous-Malicorne,1475,Commune - Villaines-sous-Malicorne
01|49374,Commune,Villebernier,1476,Commune - Villebernier
01|72137,Commune,Villeneuve-en-Perseigne,1477,Commune - Villeneuve-en-Perseigne
01|44021,Commune,Villeneuve-en-Retz,1478,Commune - Villeneuve-en-Retz
01|53272,Commune,Villepail,1479,Commune - Villepail
01|44218,Commune,Villepot,1480,Commune - Villepot
01|53273,Commune,Villiers-Charlemagne,1481,Commune - Villiers-Charlemagne
01|53249,Commune,Vimartin-sur-Orthe,1482,Commune - Vimartin-sur-Orthe
01|72378,Commune,Vion (72),1483,Commune - Vion (72)
01|72379,Commune,Viré-en-Champagne,1484,Commune - Viré-en-Champagne
01|72380,Commune,Vivoin,1485,Commune - Vivoin
01|49378,Commune,Vivy,1486,Commune - Vivy
01|85303,Commune,Vix (85),1487,Commune - Vix (85)
01|72381,Commune,Voivres-lès-le-Mans,1488,Commune - Voivres-lès-le-Mans
01|72382,Commune,Volnay (72),1489,Commune - Volnay (72)
01|85304,Commune,Vouillé-les-Marais,1490,Commune - Vouillé-les-Marais
01|53276,Commune,Voutré,1491,Commune - Voutré
01|85305,Commune,Vouvant,1492,Commune - Vouvant
01|72383,Commune,Vouvray-sur-Huisne,1493,Commune - Vouvray-sur-Huisne
01|44220,Commune,Vue,1494,Commune - Vue
01|85306,Commune,Xanton-Chassenon,1495,Commune - Xanton-Chassenon
01|72386,Commune,Yvré-l'Évêque,1496,Commune - Yvré-l'Évêque
01|72385,Commune,Yvré-le-Pôlin,1497,Commune - Yvré-le-Pôlin
01|49381,Commune,Yzernay,1498,Commune - Yzernay
01|72124,Commune,Écommoy,1499,Commune - Écommoy
01|72125,Commune,Écorpain,1500,Commune - Écorpain
01|49129,Commune,Écouflant,1501,Commune - Écouflant
01|49130,Commune,Écuillé,1502,Commune - Écuillé
01|49131,Commune,Épieds (49),1503,Commune - Épieds (49)
01|72126,Commune,Épineu-le-Chevreuil,1504,Commune - Épineu-le-Chevreuil
01|72127,Commune,Étival-lès-le-Mans,1505,Commune - Étival-lès-le-Mans
01|49132,Commune,Étriché,1506,Commune - Étriché
01|53097,Commune,Évron,1507,Commune - Évron
